lat,long,location,count
42.2533264,-71.12127557,(42.25332640 -71.12127557),12
42.25332979,-71.12467152,(42.25332979 -71.12467152),125
42.253372,-71.11654302,(42.25337200 -71.11654302),8
42.25339978,-71.11179254,(42.25339978 -71.11179254),7
42.25343285,-71.14241378,(42.25343285 -71.14241378),1
42.25347269,-71.12795222,(42.25347269 -71.12795222),6
42.25349829,-71.13202426,(42.25349829 -71.13202426),6
42.25349956,-71.11792895,(42.25349956 -71.11792895),8
42.25353031,-71.13086205,(42.25353031 -71.13086205),7
42.25354097,-71.13160511,(42.25354097 -71.13160511),3
42.25355525,-71.12736952,(42.25355525 -71.12736952),1
42.25358631,-71.11065723,(42.25358631 -71.11065723),7
42.25361222,-71.11976125,(42.25361222 -71.11976125),2
42.25363924,-71.12681733,(42.25363924 -71.12681733),5
42.25366977,-71.12223389,(42.25366977 -71.12223389),5
42.25369353,-71.11962582,(42.25369353 -71.11962582),3
42.2536971,-71.11738509,(42.25369710 -71.11738509),6
42.25369879,-71.13222563,(42.25369879 -71.13222563),1
42.25370147,-71.14167178,(42.25370147 -71.14167178),2
42.25371635,-71.14212718,(42.25371635 -71.14212718),2
42.25372178,-71.14100932,(42.25372178 -71.14100932),1
42.25375178,-71.14061549,(42.25375178 -71.14061549),1
42.25376728,-71.13921351,(42.25376728 -71.13921351),3
42.25378838,-71.11950948,(42.25378838 -71.11950948),7
42.25382651,-71.12715656,(42.25382651 -71.12715656),1
42.25384688,-71.13246887,(42.25384688 -71.13246887),1
42.25385421,-71.11403046,(42.25385421 -71.11403046),2
42.25386213,-71.11487114,(42.25386213 -71.11487114),1
42.25387435,-71.12912445,(42.25387435 -71.12912445),11
42.25387806,-71.13983788,(42.25387806 -71.13983788),1
42.253907,-71.12331667,(42.25390700 -71.12331667),9
42.2539599,-71.11962283,(42.25395990 -71.11962283),41
42.25396427,-71.12438009,(42.25396427 -71.12438009),22
42.25398213,-71.11547745,(42.25398213 -71.11547745),26
42.2540765,-71.14299321,(42.25407650 -71.14299321),10
42.2541151,-71.11946557,(42.25411510 -71.11946557),9
42.2541821,-71.13351428,(42.25418210 -71.13351428),14
42.25418506,-71.14045062,(42.25418506 -71.14045062),4
42.25418512,-71.12787099,(42.25418512 -71.12787099),15
42.25419653,-71.12432886,(42.25419653 -71.12432886),7
42.25422187,-71.12491127,(42.25422187 -71.12491127),24
42.2542222,-71.12880605,(42.25422220 -71.12880605),2
42.25423363,-71.11132084,(42.25423363 -71.11132084),2
42.25425603,-71.14143446,(42.25425603 -71.14143446),2
42.25425671,-71.1198053,(42.25425671 -71.11980530),2
42.25428304,-71.11223764,(42.25428304 -71.11223764),3
42.25428441,-71.13853183,(42.25428441 -71.13853183),1
42.2543012,-71.13396724,(42.25430120 -71.13396724),3
42.25437959,-71.11988084,(42.25437959 -71.11988084),1
42.25438033,-71.12869812,(42.25438033 -71.12869812),2
42.2543893,-71.13083638,(42.25438930 -71.13083638),10
42.25442915,-71.1263254,(42.25442915 -71.12632540),36
42.25443121,-71.12430667,(42.25443121 -71.12430667),2
42.2544451,-71.12242761,(42.25444510 -71.12242761),47
42.25446462,-71.14180073,(42.25446462 -71.14180073),1
42.25446533,-71.13728668,(42.25446533 -71.13728668),1
42.25446645,-71.1211356,(42.25446645 -71.12113560),29
42.25452229,-71.14075822,(42.25452229 -71.14075822),1
42.25453845,-71.12859019,(42.25453845 -71.12859019),3
42.2545638,-71.11998513,(42.25456380 -71.11998513),19
42.25458598,-71.14247955,(42.25458598 -71.14247955),5
42.25460933,-71.12954751,(42.25460933 -71.12954751),16
42.25463677,-71.11945131,(42.25463677 -71.11945131),4
42.25466263,-71.12430955,(42.25466263 -71.12430955),31
42.25469908,-71.14355299,(42.25469908 -71.14355299),1
42.25474003,-71.13202685,(42.25474003 -71.13202685),11
42.25475584,-71.14143386,(42.25475584 -71.14143386),2
42.25477484,-71.12838562,(42.25477484 -71.12838562),15
42.25486799,-71.11394064,(42.25486799 -71.11394064),19
42.25489152,-71.13963826,(42.25489152 -71.13963826),7
42.25489283,-71.12428154,(42.25489283 -71.12428154),6
42.25489549,-71.1201768,(42.25489549 -71.12017680),17
42.25497875,-71.12812564,(42.25497875 -71.12812564),10
42.2549852,-71.11207939,(42.25498520 -71.11207939),2
42.25500503,-71.12426164,(42.25500503 -71.12426164),4
42.25500533,-71.12807169,(42.25500533 -71.12807169),1
42.25503337,-71.12028856,(42.25503337 -71.12028856),3
42.25503605,-71.14074664,(42.25503605 -71.14074664),38
42.25508502,-71.1251174,(42.25508502 -71.12511740),4
42.25511703,-71.12423991,(42.25511703 -71.12423991),17
42.25517299,-71.12331304,(42.25517299 -71.12331304),6
42.25519156,-71.12761721,(42.25519156 -71.12761721),28
42.25519837,-71.10993361,(42.25519837 -71.10993361),1
42.25520097,-71.14449084,(42.25520097 -71.14449084),84
42.25522071,-71.11047478,(42.25522071 -71.11047478),1
42.25524883,-71.13082162,(42.25524883 -71.13082162),10
42.25526923,-71.1380971,(42.25526923 -71.13809710),3
42.25527615,-71.13306768,(42.25527615 -71.13306768),6
42.25527809,-71.12000089,(42.25527809 -71.12000089),3
42.25531876,-71.12719671,(42.25531876 -71.12719671),4
42.25533058,-71.12859511,(42.25533058 -71.12859511),12
42.25534875,-71.11482366,(42.25534875 -71.11482366),8
42.25536264,-71.12584989,(42.25536264 -71.12584989),2
42.25539358,-71.12678706,(42.25539358 -71.12678706),17
42.2554572,-71.12078435,(42.25545720 -71.12078435),54
42.2554684,-71.12637741,(42.25546840 -71.12637741),6
42.25546877,-71.12417959,(42.25546877 -71.12417959),58
42.25547954,-71.13971023,(42.25547954 -71.13971023),3
42.25549019,-71.12985322,(42.25549019 -71.12985322),9
42.25550985,-71.12614941,(42.25550985 -71.12614941),2
42.25551258,-71.13134404,(42.25551258 -71.13134404),2
42.25552478,-71.14106107,(42.25552478 -71.14106107),1
42.25554755,-71.14306252,(42.25554755 -71.14306252),2
42.25555129,-71.12592141,(42.25555129 -71.12592141),2
42.25556295,-71.12743688,(42.25556295 -71.12743688),7
42.25556687,-71.11243851,(42.25556687 -71.11243851),1
42.25556696,-71.11902026,(42.25556696 -71.11902026),62
42.25558641,-71.12574783,(42.25558641 -71.12574783),1
42.25559206,-71.119909,(42.25559206 -71.11990900),2
42.25562152,-71.12557424,(42.25562152 -71.12557424),14
42.25562672,-71.12228109,(42.25562672 -71.12228109),9
42.25563199,-71.14339195,(42.25563199 -71.14339195),5
42.25567123,-71.11254279,(42.25567123 -71.11254279),1
42.25569954,-71.13169661,(42.25569954 -71.13169661),6
42.25572061,-71.14071073,(42.25572061 -71.14071073),2
42.25572957,-71.12484898,(42.25572957 -71.12484898),24
42.25575686,-71.11240351,(42.25575686 -71.11240351),2
42.25577653,-71.14547503,(42.25577653 -71.14547503),63
42.25582051,-71.12411928,(42.25582051 -71.12411928),63
42.25585722,-71.14116644,(42.25585722 -71.14116644),5
42.25586956,-71.12930972,(42.25586956 -71.12930972),8
42.25587059,-71.12129661,(42.25587059 -71.12129661),15
42.25587321,-71.11522113,(42.25587321 -71.11522113),4
42.25590917,-71.11299239,(42.25590917 -71.11299239),6
42.255914,-71.12104379,(42.25591400 -71.12104379),2
42.25591938,-71.11069719,(42.25591938 -71.11069719),4
42.25592648,-71.12317207,(42.25592648 -71.12317207),139
42.25594526,-71.12143772,(42.25594526 -71.12143772),15
42.25594893,-71.14200818,(42.25594893 -71.14200818),35
42.25599599,-71.11199735,(42.25599599 -71.11199735),6
42.2560176,-71.12578447,(42.25601760 -71.12578447),15
42.25602833,-71.12222399,(42.25602833 -71.12222399),16
42.25602841,-71.12190725,(42.25602841 -71.12190725),13
42.25604138,-71.12102424,(42.25604138 -71.12102424),12
42.2560536,-71.12955904,(42.25605360 -71.12955904),4
42.25609213,-71.12079615,(42.25609213 -71.12079615),5
42.25614494,-71.12802506,(42.25614494 -71.12802506),22
42.25615863,-71.13075198,(42.25615863 -71.13075198),12
42.25616789,-71.15909972,(42.25616789 -71.15909972),4
42.25621592,-71.12401947,(42.25621592 -71.12401947),1060
42.2562429,-71.15798914,(42.25624290 -71.15798914),4
42.25629375,-71.12720457,(42.25629375 -71.12720457),22
42.25629982,-71.11238194,(42.25629982 -71.11238194),1
42.25632224,-71.11959219,(42.25632224 -71.11959219),25
42.25633071,-71.11783849,(42.25633071 -71.11783849),17
42.25636758,-71.12844102,(42.25636758 -71.12844102),3
42.25637791,-71.12611439,(42.25637791 -71.12611439),6
42.25642616,-71.13154793,(42.25642616 -71.13154793),9
42.25643081,-71.11800887,(42.25643081 -71.11800887),3
42.25643825,-71.12124914,(42.25643825 -71.12124914),6
42.25649605,-71.1205101,(42.25649605 -71.12051010),37
42.25652131,-71.12229114,(42.25652131 -71.12229114),6
42.25652992,-71.1127898,(42.25652992 -71.11278980),1
42.25653339,-71.11362352,(42.25653339 -71.11362352),5
42.25654364,-71.11104812,(42.25654364 -71.11104812),3
42.25654895,-71.1411728,(42.25654895 -71.14117280),24
42.25661118,-71.12391857,(42.25661118 -71.12391857),10
42.25661385,-71.14449037,(42.25661385 -71.14449037),72
42.25662019,-71.15718067,(42.25662019 -71.15718067),10
42.25667872,-71.11853971,(42.25667872 -71.11853971),6
42.25669684,-71.13961052,(42.25669684 -71.13961052),2
42.25670536,-71.14650457,(42.25670536 -71.14650457),10
42.25671269,-71.12254844,(42.25671269 -71.12254844),8
42.25673323,-71.12232899,(42.25673323 -71.12232899),1
42.25676954,-71.12647642,(42.25676954 -71.12647642),25
42.25678418,-71.16022843,(42.25678418 -71.16022843),3
42.25679439,-71.12172746,(42.25679439 -71.12172746),7
42.25679872,-71.12820604,(42.25679872 -71.12820604),8
42.2568102,-71.12918339,(42.25681020 -71.12918339),11
42.25683667,-71.15805617,(42.25683667 -71.15805617),1
42.25686038,-71.12112688,(42.25686038 -71.12112688),4
42.25689386,-71.12068582,(42.25689386 -71.12068582),3
42.25690712,-71.15606182,(42.25690712 -71.15606182),5
42.25693527,-71.1238445,(42.25693527 -71.12384450),33
42.25696794,-71.11903025,(42.25696794 -71.11903025),3
42.25705572,-71.14656188,(42.25705572 -71.14656188),13
42.25706604,-71.12237932,(42.25706604 -71.12237932),20
42.25711406,-71.11719143,(42.25711406 -71.11719143),25
42.25711752,-71.12803459,(42.25711752 -71.12803459),3
42.25715387,-71.11258843,(42.25715387 -71.11258843),8
42.25716118,-71.12683844,(42.25716118 -71.12683844),5
42.25716913,-71.12530617,(42.25716913 -71.12530617),50
42.25717603,-71.15973047,(42.25717603 -71.15973047),1
42.25719149,-71.12001776,(42.25719149 -71.12001776),78
42.25719657,-71.12104482,(42.25719657 -71.12104482),7
42.25722371,-71.11934685,(42.25722371 -71.11934685),10
42.25725935,-71.12377043,(42.25725935 -71.12377043),6
42.25732328,-71.12310848,(42.25732328 -71.12310848),6
42.2573355,-71.1561513,(42.25733550 -71.15615130),1
42.25739702,-71.12244855,(42.25739702 -71.12244855),9
42.25746471,-71.12170562,(42.25746471 -71.12170562),14
42.25747771,-71.11966579,(42.25747771 -71.11966579),7
42.25751902,-71.11801314,(42.25751902 -71.11801314),13
42.25752917,-71.15822751,(42.25752917 -71.15822751),9
42.25753276,-71.12096275,(42.25753276 -71.12096275),3
42.25756208,-71.14578222,(42.25756208 -71.14578222),13
42.25756532,-71.12880243,(42.25756532 -71.12880243),1
42.25756623,-71.14501118,(42.25756623 -71.14501118),1
42.25761854,-71.11600263,(42.25761854 -71.11600263),1
42.25764997,-71.1602938,(42.25764997 -71.16029380),8
42.25767476,-71.12367146,(42.25767476 -71.12367146),69
42.25767996,-71.12740973,(42.25767996 -71.12740973),17
42.25768042,-71.15908847,(42.25768042 -71.15908847),1
42.25768764,-71.1264177,(42.25768764 -71.12641770),20
42.25771523,-71.12249707,(42.25771523 -71.12249707),2
42.25777765,-71.11906855,(42.25777765 -71.11906855),27
42.25779863,-71.12847815,(42.25779863 -71.12847815),4
42.25782735,-71.12089245,(42.25782735 -71.12089245),5
42.25783261,-71.11643185,(42.25783261 -71.11643185),1
42.2578406,-71.14813948,(42.25784060 -71.14813948),121
42.25784534,-71.12029403,(42.25784534 -71.12029403),7
42.25787411,-71.16113446,(42.25787411 -71.16113446),15
42.25788105,-71.11286959,(42.25788105 -71.11286959),4
42.25794491,-71.15628185,(42.25794491 -71.15628185),5
42.25794926,-71.1612288,(42.25794926 -71.16122880),36
42.2579497,-71.15874671,(42.25794970 -71.15874671),3
42.25801702,-71.11680337,(42.25801702 -71.11680337),2
42.25803517,-71.12248907,(42.25803517 -71.12248907),2
42.25804343,-71.12817415,(42.25804343 -71.12817415),9
42.25808916,-71.11848303,(42.25808916 -71.11848303),2
42.25809018,-71.12357249,(42.25809018 -71.12357249),8
42.25810559,-71.12101221,(42.25810559 -71.12101221),2
42.25815916,-71.12111278,(42.25815916 -71.12111278),1
42.25817171,-71.13543367,(42.25817171 -71.13543367),1
42.25817998,-71.12844777,(42.25817998 -71.12844777),5
42.25820143,-71.11717489,(42.25820143 -71.11717489),1
42.258203,-71.160706,(42.25820300 -71.16070600),2
42.25826395,-71.12615498,(42.25826395 -71.12615498),2
42.25830455,-71.12873203,(42.25830455 -71.12873203),3
42.25833321,-71.15771218,(42.25833321 -71.15771218),23
42.25838975,-71.11819334,(42.25838975 -71.11819334),17
42.25839045,-71.12246295,(42.25839045 -71.12246295),3
42.25839135,-71.15932285,(42.25839135 -71.15932285),20
42.25843097,-71.11586289,(42.25843097 -71.11586289),18
42.25843909,-71.12348834,(42.25843909 -71.12348834),74
42.25843926,-71.11761172,(42.25843926 -71.11761172),3
42.25844714,-71.16278981,(42.25844714 -71.16278981),2
42.25845301,-71.14489226,(42.25845301 -71.14489226),30
42.25846087,-71.12905384,(42.25846087 -71.12905384),5
42.25846388,-71.14020693,(42.25846388 -71.14020693),4
42.2584878,-71.12181891,(42.25848780 -71.12181891),4
42.258494,-71.160535,(42.25849400 -71.16053500),15
42.2585187,-71.16030347,(42.25851870 -71.16030347),30
42.25855333,-71.15641966,(42.25855333 -71.15641966),2
42.25856618,-71.11951626,(42.25856618 -71.11951626),23
42.258577,-71.12939675,(42.25857700 -71.12939675),1
42.25861704,-71.12689227,(42.25861704 -71.12689227),10
42.25862732,-71.1251922,(42.25862732 -71.12519220),16
42.25863113,-71.12088961,(42.25863113 -71.12088961),15
42.25866047,-71.12986111,(42.25866047 -71.12986111),12
42.25867638,-71.15116479,(42.25867638 -71.15116479),85
42.258707,-71.160265,(42.25870700 -71.16026500),8
42.25873033,-71.11798901,(42.25873033 -71.11798901),6
42.25874069,-71.12607597,(42.25874069 -71.12607597),7
42.25874573,-71.12243682,(42.25874573 -71.12243682),13
42.25875844,-71.12774982,(42.25875844 -71.12774982),10
42.25875986,-71.12292116,(42.25875986 -71.12292116),11
42.25878801,-71.12340418,(42.25878801 -71.12340418),12
42.2588075,-71.1601355,(42.25880750 -71.16013550),1
42.25888577,-71.11656354,(42.25888577 -71.11656354),20
42.25900645,-71.16067857,(42.25900645 -71.16067857),2
42.25902941,-71.15163,(42.25902941 -71.15163000),4
42.25903489,-71.11530664,(42.25903489 -71.11530664),2
42.25904274,-71.1205499,(42.25904274 -71.12054990),1
42.25908151,-71.12559308,(42.25908151 -71.12559308),3
42.259082,-71.159586,(42.25908200 -71.15958600),13
42.25909061,-71.1565428,(42.25909061 -71.15654280),3
42.25912397,-71.11846086,(42.25912397 -71.11846086),15
42.25914491,-71.12914703,(42.25914491 -71.12914703),13
42.2591535,-71.1596965,(42.25915350 -71.15969650),8
42.25916763,-71.11539975,(42.25916763 -71.11539975),1
42.25917094,-71.15135736,(42.25917094 -71.15135736),2
42.25919952,-71.14552381,(42.25919952 -71.14552381),2
42.25925391,-71.12600725,(42.25925391 -71.12600725),1
42.25931246,-71.15108472,(42.25931246 -71.15108472),1
42.25932833,-71.1281643,(42.25932833 -71.12816430),5
42.25933854,-71.11961997,(42.25933854 -71.11961997),4
42.25935892,-71.12032517,(42.25935892 -71.12032517),23
42.25937003,-71.12240369,(42.25937003 -71.12240369),27
42.25940183,-71.1173157,(42.25940183 -71.11731570),152
42.25940641,-71.12632752,(42.25940641 -71.12632752),8
42.2594218,-71.11574862,(42.25942180 -71.11574862),2
42.2594257,-71.12666807,(42.25942570 -71.12666807),1
42.25943465,-71.14798064,(42.25943465 -71.14798064),134
42.25946478,-71.12729423,(42.25946478 -71.12729423),1
42.25947104,-71.15077874,(42.25947104 -71.15077874),11
42.25948456,-71.1276884,(42.25948456 -71.12768840),3
42.2595176,-71.11893273,(42.25951760 -71.11893273),3
42.25951765,-71.12156299,(42.25951765 -71.12156299),13
42.25951877,-71.1280803,(42.25951877 -71.12808030),1
42.2595701,-71.11595217,(42.25957010 -71.11595217),3
42.25958183,-71.15232421,(42.25958183 -71.15232421),17
42.25965676,-71.12319665,(42.25965676 -71.12319665),46
42.25966057,-71.11453396,(42.25966057 -71.11453396),17
42.25967974,-71.15037608,(42.25967974 -71.15037608),2
42.25968011,-71.15883971,(42.25968011 -71.15883971),6
42.25972878,-71.16169943,(42.25972878 -71.16169943),3
42.25977363,-71.15891294,(42.25977363 -71.15891294),16
42.25977993,-71.11623073,(42.25977993 -71.11623073),7
42.25980165,-71.15754353,(42.25980165 -71.15754353),4
42.25982323,-71.16328172,(42.25982323 -71.16328172),1
42.25983078,-71.16301505,(42.25983078 -71.16301505),1
42.25985826,-71.12594231,(42.25985826 -71.12594231),10
42.25987174,-71.15001138,(42.25987174 -71.15001138),3
42.25987233,-71.11936085,(42.25987233 -71.11936085),8
42.25988155,-71.15179444,(42.25988155 -71.15179444),6
42.2599014,-71.11536339,(42.25990140 -71.11536339),25
42.25992567,-71.1309563,(42.25992567 -71.13095630),87
42.25994435,-71.11992399,(42.25994435 -71.11992399),1
42.25997766,-71.12258832,(42.25997766 -71.12258832),2
42.25998976,-71.11650929,(42.25998976 -71.11650929),6
42.26001362,-71.14974335,(42.26001362 -71.14974335),1
42.26003632,-71.16249799,(42.26003632 -71.16249799),1
42.26011799,-71.12783225,(42.26011799 -71.12783225),6
42.2601347,-71.15301778,(42.26013470 -71.15301778),1
42.260147,-71.158437,(42.26014700 -71.15843700),1
42.26018696,-71.16223629,(42.26018696 -71.16223629),1
42.26020552,-71.11609828,(42.26020552 -71.11609828),14
42.26021476,-71.15122006,(42.26021476 -71.15122006),4
42.26022705,-71.11978897,(42.26022705 -71.11978897),5
42.26022909,-71.15680185,(42.26022909 -71.15680185),8
42.26023312,-71.11829238,(42.26023312 -71.11829238),18
42.26024639,-71.12981407,(42.26024639 -71.12981407),7
42.26025277,-71.14559883,(42.26025277 -71.14559883),2
42.26027927,-71.12866877,(42.26027927 -71.12866877),4
42.26032945,-71.12589875,(42.26032945 -71.12589875),1
42.26036547,-71.12127382,(42.26036547 -71.12127382),12
42.26036964,-71.12675844,(42.26036964 -71.12675844),2
42.26042127,-71.11568727,(42.26042127 -71.11568727),16
42.26046811,-71.11708635,(42.26046811 -71.11708635),12
42.26048951,-71.12281939,(42.26048951 -71.12281939),3
42.26051225,-71.15036645,(42.26051225 -71.15036645),5
42.26058026,-71.15768668,(42.26058026 -71.15768668),12
42.26059891,-71.1030614,(42.26059891 -71.10306140),19
42.26062133,-71.12032547,(42.26062133 -71.12032547),15
42.26062899,-71.11523335,(42.26062899 -71.11523335),37
42.26063039,-71.1141177,(42.26063039 -71.11411770),12
42.26063118,-71.15222697,(42.26063118 -71.15222697),1
42.26065185,-71.12273974,(42.26065185 -71.12273974),1
42.26066513,-71.15932968,(42.26066513 -71.15932968),13
42.26070644,-71.1577138,(42.26070644 -71.15771380),14
42.26074735,-71.15643818,(42.26074735 -71.15643818),14
42.26081419,-71.12266009,(42.26081419 -71.12266009),5
42.26081911,-71.11350377,(42.26081911 -71.11350377),5
42.26083671,-71.11477944,(42.26083671 -71.11477944),5
42.26086987,-71.11234054,(42.26086987 -71.11234054),15
42.26089588,-71.10413999,(42.26089588 -71.10413999),3
42.26089606,-71.12488672,(42.26089606 -71.12488672),44
42.26090426,-71.11456834,(42.26090426 -71.11456834),39
42.26095803,-71.12092956,(42.26095803 -71.12092956),1
42.26098732,-71.15403275,(42.26098732 -71.15403275),9
