,lat,long,location,count,postal_code
17394,42.37828589,-71.02903766,(42.37828589 -71.02903766),11,02128
17395,42.37829205,-71.05387024,(42.37829205 -71.05387024),54,02129
17396,42.37829905,-71.06210809999999,(42.37829905 -71.06210810),4,02129
17397,42.37830782,-71.06063085,(42.37830782 -71.06063085),7,02129
17398,42.378308399999995,-71.06709787,(42.37830840 -71.06709787),9,02129
17399,42.37833169,-71.05969731,(42.37833169 -71.05969731),1,02129
17400,42.37834565,-71.06799307,(42.37834565 -71.06799307),4,02129
17401,42.37834754,-71.06621596,(42.37834754 -71.06621596),3,02129
17402,42.37835828,-71.0291433,(42.37835828 -71.02914330),15,02128
17403,42.37836298,-71.06079343,(42.37836298 -71.06079343),19,02129
17404,42.37836482,-71.03473583,(42.37836482 -71.03473583),15,02128
17405,42.37836895,-71.05871896,(42.37836895 -71.05871896),24,02129
17406,42.37837942,-71.05537622,(42.37837942 -71.05537622),19,02129
17407,42.37839561,-71.06459617,(42.37839561 -71.06459617),6,02129
17408,42.37839864,-71.05605313,(42.37839864 -71.05605313),1,02129
17409,42.37840325,-71.05729035,(42.37840325 -71.05729035),39,02129
17410,42.37840439,-71.0568324,(42.37840439 -71.05683240),6,02129
17411,42.37842298,-71.05294959999999,(42.37842298 -71.05294960),15,02129
17412,42.37842947,-71.02778665,(42.37842947 -71.02778665),42,02128
17413,42.37843402,-71.05644163,(42.37843402 -71.05644163),27,02129
17414,42.37843402,-71.02940159,(42.37843402 -71.02940159),12,02128
17415,42.37843587,-71.06304626,(42.37843587 -71.06304626),4,02129
17416,42.37843641,-71.05775115,(42.37843641 -71.05775115),2,02129
17417,42.37843913,-71.06603745,(42.37843913 -71.06603745),2,02129
17418,42.37844511,-71.06634933,(42.37844511 -71.06634933),2,02129
17419,42.37845716,-71.06251441,(42.37845716 -71.06251441),5,02129
17420,42.37846079,-71.03345662,(42.37846079 -71.03345662),50,02128
17421,42.37847070000001,-71.06813621,(42.37847070 -71.06813621),2,02129
17422,42.37847466,-71.06111453,(42.37847466 -71.06111453),38,02129
17423,42.37847994,-71.03750965,(42.37847994 -71.03750965),3,02128
17424,42.37848757,-71.05307458,(42.37848757 -71.05307458),1,02129
17425,42.37850462,-71.06195887,(42.37850462 -71.06195887),6,02129
17426,42.37850943,-71.0581776,(42.37850943 -71.05817760),39,02129
17427,42.37855457,-71.03217421,(42.37855457 -71.03217421),15,02128
17428,42.37856444,-71.05233687,(42.37856444 -71.05233687),12,02129
17429,42.37856691,-71.06745119,(42.37856691 -71.06745119),5,02129
17430,42.37857311,-71.05511607,(42.37857311 -71.05511607),13,02129
17431,42.37858217,-71.06142422,(42.37858217 -71.06142422),23,02129
17432,42.378622899999996,-71.0286211,(42.37862290 -71.02862110),16,02128
17433,42.37862945,-71.06830133,(42.37862945 -71.06830133),2,02129
17434,42.37863133,-71.04002134,(42.37863133 -71.04002134),18,02128
17435,42.37863317,-71.06157538,(42.37863317 -71.06157538),8,02129
17436,42.3786362,-71.03960864,(42.37863620 -71.03960864),4,02128
17437,42.37863715,-71.053364,(42.37863715 -71.05336400),1,02129
17438,42.37863741,-71.06632622,(42.37863741 -71.06632622),1,02129
17439,42.37864106,-71.03919594,(42.37864106 -71.03919594),15,02128
17440,42.37864819,-71.03089238,(42.37864819 -71.03089238),109,02128
17441,42.37864908,-71.05951276,(42.37864908 -71.05951276),51,02129
17442,42.37865852,-71.05769433,(42.37865852 -71.05769433),38,02129
17443,42.3786706,-71.03494431,(42.37867060 -71.03494431),3,02128
17444,42.37867168,-71.06169251,(42.37867168 -71.06169251),2,02129
17445,42.37868909,-71.0534645,(42.37868909 -71.05346450),19,02129
17446,42.37869265,-71.0655453,(42.37869265 -71.06554530),7,02129
17447,42.37870192,-71.06486887,(42.37870192 -71.06486887),10,02129
17448,42.3787102,-71.06180963,(42.37871020 -71.06180963),4,02129
17449,42.37873145,-71.07064889,(42.37873145 -71.07064889),6,02129
17450,42.37874043,-71.06354819,(42.37874043 -71.06354819),6,02129
17451,42.37874085,-71.02961119,(42.37874085 -71.02961119),5,02128
17452,42.37875672,-71.06427355,(42.37875672 -71.06427355),3,02129
17453,42.3787592,-71.05598086,(42.37875920 -71.05598086),35,02129
17454,42.37877257,-71.05677893,(42.37877257 -71.05677893),18,02129
17455,42.37878156,-71.05260943,(42.37878156 -71.05260943),1,02129
17456,42.37878502,-71.03771768,(42.37878502 -71.03771768),21,02128
17457,42.37878819,-71.06846644,(42.37878819 -71.06846644),1,02129
17458,42.37879416,-71.06685943,(42.37879416 -71.06685943),4,02129
17459,42.37880903,-71.06276596,(42.37880903 -71.06276596),6,02129
17460,42.37882713,-71.05894693,(42.37882713 -71.05894693),29,02129
17461,42.37885719,-71.0385555,(42.37885719 -71.03855550),28,02128
17462,42.37886156,-71.03238522,(42.37886156 -71.03238522),4,02128
17463,42.37886303,-71.0622162,(42.37886303 -71.06221620),15,02129
17464,42.3788754,-71.05846328,(42.37887540 -71.05846328),16,02129
17465,42.37887838,-71.03643423,(42.37887838 -71.03643423),55,02128
17466,42.37889319,-71.06902483,(42.37889319 -71.06902483),4,02129
17467,42.37897108,-71.05934288,(42.37897108 -71.05934288),3,02129
17468,42.37897673,-71.0351536,(42.37897673 -71.03515360),15,02128
17469,42.37898293,-71.06516441,(42.37898293 -71.06516441),4,02129
17470,42.37899255,-71.06407854,(42.37899255 -71.06407854),3,02129
17471,42.37900759,-71.02790689,(42.37900759 -71.02790689),35,02128
17472,42.37900947,-71.06262711,(42.37900947 -71.06262711),3,02129
17473,42.37901498,-71.03920664,(42.37901498 -71.03920664),28,02128
17474,42.3790172,-71.05410475,(42.37901720 -71.05410475),33,02129
17475,42.37902612,-71.06948073,(42.37902612 -71.06948073),11,02129
17476,42.37904767,-71.0298208,(42.37904767 -71.02982080),13,02128
17477,42.37905063,-71.06874987,(42.37905063 -71.06874987),1,02129
17478,42.37907259,-71.03386728,(42.37907259 -71.03386728),63,02128
17479,42.37909011,-71.03792572,(42.37909011 -71.03792572),6,02128
17480,42.37909282,-71.05485949,(42.37909282 -71.05485949),1,02129
17481,42.37909441,-71.03176184,(42.37909441 -71.03176184),41,02128
17482,42.37910388,-71.06289202,(42.37910388 -71.06289202),4,02129
17483,42.37910720000001,-71.055384,(42.37910720 -71.05538400),24,02129
17484,42.37911976,-71.05590859,(42.37911976 -71.05590859),7,02129
17485,42.37912133,-71.06595261,(42.37912133 -71.06595261),8,02129
17486,42.3791237,-71.0280821,(42.37912370 -71.02808210),46,02128
17487,42.37912602,-71.05607922,(42.37912602 -71.05607922),4,02129
17488,42.37912706,-71.06122663,(42.37912706 -71.06122663),58,02129
17489,42.3791344,-71.06685375,(42.37913440 -71.06685375),57,02129
17490,42.37913651,-71.05648765,(42.37913651 -71.05648765),20,02129
17491,42.37914075,-71.05672546,(42.37914075 -71.05672546),7,02129
17492,42.37914649,-71.05686685,(42.37914649 -71.05686685),8,02129
17493,42.37915224,-71.05700823,(42.37915224 -71.05700823),1,02129
17494,42.37915428,-71.06022431,(42.37915428 -71.06022431),69,02129
17495,42.37915906,-71.06449534,(42.37915906 -71.06449534),6,02129
17496,42.37916286,-71.05728542,(42.37916286 -71.05728542),8,02129
17497,42.37916578,-71.03258617,(42.37916578 -71.03258617),13,02128
17498,42.37917348,-71.03103616,(42.37917348 -71.03103616),1,02128
17499,42.3791926,-71.02713005,(42.37919260 -71.02713005),4,02128
17500,42.37919523,-71.06806961,(42.37919523 -71.06806961),8,02129
17501,42.37919829,-71.06315692,(42.37919829 -71.06315692),3,02129
17502,42.37920526,-71.06499668,(42.37920526 -71.06499668),3,02129
17503,42.37921741,-71.06385827,(42.37921741 -71.06385827),1,02129
17504,42.37921864,-71.06891666,(42.37921864 -71.06891666),4,02129
17505,42.37923646,-71.05788916,(42.37923646 -71.05788916),10,02129
17506,42.37925869,-71.03839361,(42.37925869 -71.03839361),13,02128
17507,42.37928285,-71.03536290000001,(42.37928285 -71.03536290),10,02128
17508,42.37930357,-71.05151887,(42.37930357 -71.05151887),4,02129
17509,42.37931367,-71.06011904,(42.37931367 -71.06011904),1,02129
17510,42.37931952,-71.06491644,(42.37931952 -71.06491644),2,02129
17511,42.37932029,-71.06339747,(42.37932029 -71.06339747),2,02129
17512,42.37932087,-71.05914440000001,(42.37932087 -71.05914440),51,02129
17513,42.37935616,-71.03002495,(42.37935616 -71.03002495),11,02128
17514,42.37936252,-71.03811133,(42.37936252 -71.03811133),1,02128
17515,42.37937978,-71.02670014,(42.37937978 -71.02670014),1,02128
17516,42.37938666,-71.06908346,(42.37938666 -71.06908346),6,02129
17517,42.37938891,-71.03921709,(42.37938891 -71.03921709),2,02128
17518,42.37940468,-71.07032529,(42.37940468 -71.07032529),5,02129
17519,42.37942,-71.071064,(42.37942000 -71.07106400),5,02129
17520,42.37944051,-71.05841511,(42.37944051 -71.05841511),6,02129
17521,42.37944228,-71.06363801,(42.37944228 -71.06363801),5,02129
17522,42.37945053,-71.02770085,(42.37945053 -71.02770085),12,02128
17523,42.37945875,-71.0268151,(42.37945875 -71.02681510),6,02128
17524,42.37946999,-71.03278714,(42.37946999 -71.03278714),10,02128
17525,42.37947301,-71.06480175,(42.37947301 -71.06480175),1,02129
17526,42.37949215,-71.03685008,(42.37949215 -71.03685008),100,02128
17527,42.37949494,-71.03068540000001,(42.37949494 -71.03068540),11,02128
17528,42.37950444,-71.02857705,(42.37950444 -71.02857705),61,02128
17529,42.37951515,-71.02453188,(42.37951515 -71.02453188),1,02128
17530,42.37952185,-71.06563041,(42.37952185 -71.06563041),11,02129
17531,42.37953106,-71.03822657,(42.37953106 -71.03822657),2,02128
17532,42.37953228,-71.05204529,(42.37953228 -71.05204529),1,02129
17533,42.37954034,-71.06650071,(42.37954034 -71.06650071),5,02129
17534,42.37954425,-71.03877945,(42.37954425 -71.03877945),27,02128
17535,42.3795479,-71.02650164,(42.37954790 -71.02650164),1,02128
17536,42.37954907,-71.06384870000001,(42.37954907 -71.06384870),7,02129
17537,42.37957532,-71.04011349,(42.37957532 -71.04011349),82,02128
17538,42.379580100000005,-71.07073285,(42.37958010 -71.07073285),5,02129
17539,42.37958999,-71.03556964,(42.37958999 -71.03556964),11,02128
17540,42.37960204,-71.05879173,(42.37960204 -71.05879173),11,02129
17541,42.37961212,-71.06085542,(42.37961212 -71.06085542),12,02129
17542,42.37961283,-71.06930214,(42.37961283 -71.06930214),7,02129
17543,42.37962599,-71.06468578,(42.37962599 -71.06468578),1,02129
17544,42.37963022,-71.02636159,(42.37963022 -71.02636159),6,02128
17545,42.379637200000005,-71.07011421,(42.37963720 -71.07011421),8,02129
17546,42.37963849,-71.02484968,(42.37963849 -71.02484968),7,02128
17547,42.37964694,-71.05989892,(42.37964694 -71.05989892),33,02129
17548,42.37964892,-71.06880953,(42.37964892 -71.06880953),11,02129
17549,42.37965586,-71.06405939,(42.37965586 -71.06405939),1,02129
17550,42.37966334,-71.03023284,(42.37966334 -71.03023284),2,02128
17551,42.37967066,-71.05894591,(42.37967066 -71.05894591),15,02129
17552,42.37968456,-71.03428645,(42.37968456 -71.03428645),70,02128
17553,42.37969959,-71.03834181,(42.37969959 -71.03834181),5,02128
17554,42.37972223,-71.06755953,(42.37972223 -71.06755953),4,02129
17555,42.37972418,-71.06634439,(42.37972418 -71.06634439),1,02129
17556,42.37976095,-71.06427507,(42.37976095 -71.06427507),3,02129
17557,42.37977166,-71.02730041,(42.37977166 -71.02730041),63,02128
17558,42.37977421,-71.0664792,(42.37977421 -71.06647920),2,02129
17559,42.37977784,-71.03299838,(42.37977784 -71.03299838),6,02128
17560,42.37981122,-71.06805395,(42.37981122 -71.06805395),2,02129
17561,42.37982191,-71.0554713,(42.37982191 -71.05547130),19,02129
17562,42.37982544,-71.05931236,(42.37982544 -71.05931236),2,02129
17563,42.37983547,-71.06539737,(42.37983547 -71.06539737),4,02129
17564,42.37983901,-71.06952081,(42.37983901 -71.06952081),3,02129
17565,42.37984951,-71.06200407,(42.37984951 -71.06200407),26,02129
17566,42.37986604,-71.06449075,(42.37986604 -71.06449075),3,02129
17567,42.37987589,-71.03171809,(42.37987589 -71.03171809),89,02128
17568,42.37988406,-71.06622959,(42.37988406 -71.06622959),2,02129
17569,42.37989714,-71.03577638,(42.37989714 -71.03577638),7,02128
17570,42.37992388,-71.02606581,(42.37992388 -71.02606581),5,02128
17571,42.37994025,-71.06060665,(42.37994025 -71.06060665),63,02129
17572,42.37995948,-71.02733215,(42.37995948 -71.02733215),6,02128
17573,42.37996489,-71.03923314,(42.37996489 -71.03923314),81,02128
17574,42.37996868,-71.02942113,(42.37996868 -71.02942113),37,02128
17575,42.37997255,-71.03044093,(42.37997255 -71.03044093),1,02128
17576,42.37997348,-71.06733031,(42.37997348 -71.06733031),3,02129
17577,42.37997627,-71.06692857,(42.37997627 -71.06692857),13,02129
17578,42.37999,-71.06319892,(42.37999000 -71.06319892),6,02129
17579,42.37999671,-71.06769993,(42.37999671 -71.06769993),4,02129
17580,42.38000541,-71.02715398,(42.38000541 -71.02715398),7,02128
17581,42.38003093,-71.06248252,(42.38003093 -71.06248252),31,02129
17582,42.38003676,-71.02548083,(42.38003676 -71.02548083),6,02128
17583,42.38005133,-71.02697581,(42.38005133 -71.02697581),1,02128
17584,42.38006968,-71.06974918,(42.38006968 -71.06974918),3,02129
17585,42.38008015,-71.06432734,(42.38008015 -71.06432734),11,02129
17586,42.38008411,-71.06492228,(42.38008411 -71.06492228),17,02129
17587,42.3800857,-71.03320962,(42.38008570 -71.03320962),3,02128
17588,42.38010476,-71.06721433,(42.38010476 -71.06721433),2,02129
17589,42.38011766,-71.03722943,(42.38011766 -71.03722943),40,02128
17590,42.38011937,-71.02561259999999,(42.38011937 -71.02561260),11,02128
17591,42.38012323,-71.03863129999999,(42.38012323 -71.03863130),39,02128
17592,42.3801748,-71.07022898,(42.38017480 -71.07022898),2,02129
17593,42.38019818,-71.03598007,(42.38019818 -71.03598007),11,02128
17594,42.38020198,-71.02574437,(42.38020198 -71.02574437),3,02128
17595,42.38020461,-71.02503281,(42.38020461 -71.02503281),4,02128
17596,42.38020475,-71.057414,(42.38020475 -71.05741400),97,02129
17597,42.38020764,-71.03493578,(42.38020764 -71.03493578),35,02128
17598,42.38022316,-71.02204487,(42.38022316 -71.02204487),4,02128
17599,42.38023094,-71.02664625,(42.38023094 -71.02664625),1,02128
17600,42.38025398,-71.07113638,(42.38025398 -71.07113638),15,02129
17601,42.38026338,-71.06818082,(42.38026338 -71.06818082),3,02129
17602,42.38026373,-71.02673167,(42.38026373 -71.02673167),9,02128
17603,42.38027504,-71.06037683,(42.38027504 -71.06037683),12,02129
17604,42.38027831,-71.02753732,(42.38027831 -71.02753732),11,02128
17605,42.38028177,-71.03064902,(42.38028177 -71.03064902),10,02128
17606,42.38029951,-71.03264719,(42.38029951 -71.03264719),17,02128
17607,42.38030012,-71.03334112,(42.38030012 -71.03334112),2,02128
17608,42.38030035,-71.06997755,(42.38030035 -71.06997755),3,02129
17609,42.38030505,-71.06756931,(42.38030505 -71.06756931),9,02129
17610,42.38031937,-71.02593214,(42.38031937 -71.02593214),17,02128
17611,42.38034241,-71.06901686,(42.38034241 -71.06901686),8,02129
17612,42.38038042,-71.02459043,(42.38038042 -71.02459043),2,02128
17613,42.38039173,-71.06440125,(42.38039173 -71.06440125),1,02129
17614,42.38041658,-71.03680739,(42.38041658 -71.03680739),3,02128
17615,42.380431099999996,-71.06561248,(42.38043110 -71.06561248),7,02129
17616,42.38043397,-71.02817842,(42.38043397 -71.02817842),30,02128
17617,42.38043677,-71.02611991,(42.38043677 -71.02611991),16,02128
17618,42.38044429,-71.02407751,(42.38044429 -71.02407751),2,02128
17619,42.38044974,-71.06405179,(42.38044974 -71.06405179),4,02129
17620,42.38045859,-71.02628148,(42.38045859 -71.02628148),2,02128
17621,42.3804696,-71.01571764,(42.38046960 -71.01571764),1,02128
17622,42.38048207,-71.06087725,(42.38048207 -71.06087725),94,02129
17623,42.38048498,-71.06345579,(42.38048498 -71.06345579),18,02129
17624,42.38051227,-71.03610466,(42.38051227 -71.03610466),11,02128
17625,42.38051332,-71.03208476,(42.38051332 -71.03208476),1,02128
17626,42.38051708,-71.03275743,(42.38051708 -71.03275743),11,02128
17627,42.38051931,-71.04020563,(42.38051931 -71.04020563),19,02128
17628,42.38052084,-71.0334301,(42.38052084 -71.03343010),2,02128
17629,42.38052203,-71.03715064,(42.38052203 -71.03715064),19,02128
17630,42.38052323,-71.03376538,(42.38052323 -71.03376538),6,02128
17631,42.38053192,-71.03510439,(42.38053192 -71.03510439),106,02128
17632,42.38053652,-71.03885017,(42.38053652 -71.03885017),4,02128
17633,42.38053756,-71.03893784,(42.38053756 -71.03893784),8,02128
17634,42.38053783,-71.03848019,(42.38053783 -71.03848019),8,02128
17635,42.38054086,-71.03924941,(42.38054086 -71.03924941),20,02128
17636,42.38054099,-71.07021267,(42.38054099 -71.07021267),10,02129
17637,42.38058686,-71.03085437,(42.38058686 -71.03085437),2,02128
17638,42.38059274,-71.06970347,(42.38059274 -71.06970347),5,02129
17639,42.38059507,-71.02774818,(42.38059507 -71.02774818),9,02128
17640,42.38064028,-71.02628915,(42.38064028 -71.02628915),5,02128
17641,42.38064063,-71.02556481,(42.38064063 -71.02556481),28,02128
17642,42.38066869,-71.02347825,(42.38066869 -71.02347825),8,02128
17643,42.38067032,-71.018408,(42.38067032 -71.01840800),5,02128
17644,42.38068053,-71.03819994,(42.38068053 -71.03819994),2,02128
17645,42.38068071,-71.0682281,(42.38068071 -71.06822810),4,02129
17646,42.38068627,-71.01513242,(42.38068627 -71.01513242),7,02128
17647,42.3806891,-71.06137768,(42.38068910 -71.06137768),1,02129
17648,42.38069279,-71.02954916,(42.38069279 -71.02954916),74,02128
17649,42.38069304,-71.02252041,(42.38069304 -71.02252041),7,02128
17650,42.38069956,-71.06417203,(42.38069956 -71.06417203),3,02129
17651,42.38070263,-71.03157225,(42.38070263 -71.03157225),10,02128
17652,42.38071607,-71.02365993,(42.38071607 -71.02365993),7,02128
17653,42.38071612,-71.06618258,(42.38071612 -71.06618258),11,02129
17654,42.38072697,-71.06681498,(42.38072697 -71.06681498),1,02129
17655,42.38072984,-71.06384651,(42.38072984 -71.06384651),1,02129
17656,42.38073116,-71.06263357,(42.38073116 -71.06263357),5,02129
17657,42.38073133,-71.06147697,(42.38073133 -71.06147697),1,02129
17658,42.38073881,-71.03925583,(42.38073881 -71.03925583),22,02128
17659,42.38074417,-71.0261723,(42.38074417 -71.02617230),5,02128
17660,42.38077355,-71.06157626,(42.38077355 -71.06157626),17,02129
17661,42.38080461,-71.06926120000001,(42.38080461 -71.06926120),1,02129
17662,42.38080941,-71.06444269,(42.38080941 -71.06444269),1,02129
17663,42.38082895,-71.06171306,(42.38082895 -71.06171306),2,02129
17664,42.38084449,-71.02500972,(42.38084449 -71.02500972),6,02128
17665,42.38084743,-71.02707609,(42.38084743 -71.02707609),11,02128
17666,42.38085455,-71.06375364,(42.38085455 -71.06375364),1,02129
17667,42.38089195,-71.03105973,(42.38089195 -71.03105973),7,02128
17668,42.38089525,-71.07056061,(42.38089525 -71.07056061),3,02129
17669,42.38090166,-71.01454636,(42.38090166 -71.01454636),2,02128
17670,42.38090412,-71.02795572,(42.38090412 -71.02795572),37,02128
17671,42.38092197,-71.02628814,(42.38092197 -71.02628814),6,02128
17672,42.38093045,-71.07153225,(42.38093045 -71.07153225),1,02129
17673,42.38093345,-71.04023929,(42.38093345 -71.04023929),188,02128
17674,42.38093483,-71.03342368,(42.38093483 -71.03342368),15,02128
17675,42.38093675,-71.03926226,(42.38093675 -71.03926226),1,02128
17676,42.38093703,-71.03608574,(42.38093703 -71.03608574),6,02128
17677,42.38094733,-71.02473226,(42.38094733 -71.02473226),2,02128
17678,42.3809529,-71.06246901,(42.38095290 -71.06246901),4,02129
17679,42.38099773,-71.06210065,(42.38099773 -71.06210065),25,02129
17680,42.38100886,-71.07067342,(42.38100886 -71.07067342),1,02129
17681,42.38101018,-71.02586305,(42.38101018 -71.02586305),7,02128
17682,42.38102417,-71.01732828,(42.38102417 -71.01732828),3,02128
17683,42.38102442,-71.02207536,(42.38102442 -71.02207536),3,02128
17684,42.38102644,-71.02252559,(42.38102644 -71.02252559),4,02128
17685,42.38103211,-71.03068124,(42.38103211 -71.03068124),5,02128
17686,42.38103218,-71.06883768,(42.38103218 -71.06883768),5,02129
17687,42.38104761,-71.06414978,(42.38104761 -71.06414978),2,02129
17688,42.38104931,-71.06929084,(42.38104931 -71.06929084),5,02129
17689,42.38105189,-71.066849,(42.38105189 -71.06684900),11,02129
17690,42.38108222,-71.0638734,(42.38108222 -71.06387340),2,02129
17691,42.38108595,-71.06475766,(42.38108595 -71.06475766),12,02129
17692,42.38109978,-71.02640399,(42.38109978 -71.02640399),5,02128
17693,42.38110854,-71.06235351,(42.38110854 -71.06235351),6,02129
17694,42.38111057,-71.02259858,(42.38111057 -71.02259858),8,02128
17695,42.38111341,-71.07123762,(42.38111341 -71.07123762),2,02129
17696,42.38111395,-71.03121148,(42.38111395 -71.03121148),8,02128
17697,42.38111601,-71.01397126,(42.38111601 -71.01397126),11,02128
17698,42.38113398,-71.01601089,(42.38113398 -71.01601089),3,02128
17699,42.38115047,-71.03926857,(42.38115047 -71.03926857),11,02128
17700,42.38115232,-71.02417188,(42.38115232 -71.02417188),1,02128
17701,42.38115723,-71.07081433,(42.38115723 -71.07081433),2,02129
17702,42.38115804,-71.02830763,(42.38115804 -71.02830763),1,02128
17703,42.38115927,-71.02217186,(42.38115927 -71.02217186),1,02128
17704,42.38117064,-71.07213904,(42.38117064 -71.07213904),60,02129
17705,42.38119041,-71.06713113,(42.38119041 -71.06713113),1,02129
17706,42.38119576,-71.01474957,(42.38119576 -71.01474957),7,02128
17707,42.38120231,-71.07002322,(42.38120231 -71.07002322),4,02129
17708,42.38121034,-71.06259997,(42.38121034 -71.06259997),7,02129
17709,42.38121215,-71.02816598,(42.38121215 -71.02816598),3,02128
17710,42.38121824,-71.02851885,(42.38121824 -71.02851885),3,02128
17711,42.3812321,-71.06122624,(42.38123210 -71.06122624),14,02129
17712,42.38123793,-71.02225591,(42.38123793 -71.02225591),3,02128
17713,42.38124035,-71.06345654,(42.38124035 -71.06345654),4,02129
17714,42.38125355,-71.03009876,(42.38125355 -71.03009876),7,02128
17715,42.38125601,-71.02389000000001,(42.38125601 -71.02389000),1,02128
17716,42.38127983,-71.01973574,(42.38127983 -71.01973574),1,02128
17717,42.38128056,-71.06698698,(42.38128056 -71.06698698),1,02129
17718,42.381305600000005,-71.07095524,(42.38130560 -71.07095524),2,02129
17719,42.38131211,-71.06284645,(42.38131211 -71.06284645),4,02129
17720,42.38132613,-71.06528357,(42.38132613 -71.06528357),14,02129
17721,42.38133256,-71.02858842,(42.38133256 -71.02858842),9,02128
17722,42.381334,-71.02718945,(42.38133400 -71.02718945),22,02128
17723,42.38133607,-71.02924074,(42.38133607 -71.02924074),9,02128
17724,42.38133666,-71.03026947,(42.38133666 -71.03026947),3,02128
17725,42.38133889,-71.03080682,(42.38133889 -71.03080682),2,02128
17726,42.38134108,-71.03134417,(42.38134108 -71.03134417),2,02128
17727,42.38134495,-71.03238071,(42.38134495 -71.03238071),22,02128
17728,42.381347600000005,-71.04027294,(42.38134760 -71.04027294),1,02128
17729,42.38134882,-71.03341726,(42.38134882 -71.03341726),5,02128
17730,42.38135785,-71.03768163,(42.38135785 -71.03768163),96,02128
17731,42.38136158,-71.03977406,(42.38136158 -71.03977406),5,02128
17732,42.38136236,-71.03608833,(42.38136236 -71.03608833),5,02128
17733,42.38136419,-71.03927488,(42.38136419 -71.03927488),9,02128
17734,42.38140059,-71.07104354,(42.38140059 -71.07104354),2,02129
17735,42.38140071,-71.07026396,(42.38140071 -71.07026396),2,02129
17736,42.38140368,-71.06305744,(42.38140368 -71.06305744),6,02129
17737,42.38146235,-71.02032008,(42.38146235 -71.02032008),4,02128
17738,42.38146904,-71.02135159,(42.38146904 -71.02135159),1,02128
17739,42.3814759,-71.02247355,(42.38147590 -71.02247355),2,02128
17740,42.38149104,-71.01296503,(42.38149104 -71.01296503),5,02128
17741,42.38149312,-71.06931578,(42.38149312 -71.06931578),1,02129
17742,42.38149525,-71.06326842,(42.38149525 -71.06326842),4,02129
17743,42.38152685,-71.06885989,(42.38152685 -71.06885989),4,02129
17744,42.381549799999995,-71.01900246,(42.38154980 -71.01900246),1,02128
17745,42.38155265,-71.06786324,(42.38155265 -71.06786324),17,02129
17746,42.38157231,-71.06676819,(42.38157231 -71.06676819),7,02129
17747,42.38157881,-71.02133878,(42.38157881 -71.02133878),23,02128
17748,42.3815959,-71.08014887,(42.38159590 -71.08014887),13,02129
17749,42.38159685,-71.06350979,(42.38159685 -71.06350979),4,02129
17750,42.38161911,-71.01503683,(42.38161911 -71.01503683),1,02128
17751,42.38162253,-71.02294343,(42.38162253 -71.02294343),8,02128
17752,42.38163613,-71.01774927,(42.38163613 -71.01774927),2,02128
17753,42.38163926,-71.01360359,(42.38163926 -71.01360359),2,02128
17754,42.38164959,-71.03026799,(42.38164959 -71.03026799),1,02128
17755,42.38165754,-71.03341997,(42.38165754 -71.03341997),6,02128
17756,42.38166501,-71.04030314,(42.38166501 -71.04030314),73,02128
17757,42.38166832,-71.03608678,(42.38166832 -71.03608678),1,02128
17758,42.38167191,-71.03928397,(42.38167191 -71.03928397),20,02128
17759,42.38167991,-71.07962293,(42.38167991 -71.07962293),1,02129
17760,42.38172805,-71.01646554,(42.38172805 -71.01646554),19,02128
17761,42.38173112,-71.01439143,(42.38173112 -71.01439143),1,02128
17762,42.38173406,-71.02264185,(42.38173406 -71.02264185),13,02128
17763,42.381745200000005,-71.01512864,(42.38174520 -71.01512864),1,02128
17764,42.38175491,-71.0791216,(42.38175491 -71.07912160),1,02129
17765,42.38177879,-71.02053132,(42.38177879 -71.02053132),2,02128
17766,42.38178668,-71.06862861,(42.38178668 -71.06862861),1,02129
17767,42.38178873,-71.06396887,(42.38178873 -71.06396887),10,02129
17768,42.381806,-71.02045886,(42.38180600 -71.02045886),1,02128
17769,42.38180833,-71.0561542,(42.38180833 -71.05615420),60,02128
17770,42.3818154,-71.07194833,(42.38181540 -71.07194833),1,02129
17771,42.38182735,-71.08076941,(42.38182735 -71.08076941),4,02145
17772,42.3818332,-71.02038641,(42.38183320 -71.02038641),1,02128
17773,42.38184582,-71.06655134,(42.38184582 -71.06655134),1,02129
17774,42.38184742,-71.06685553,(42.38184742 -71.06685553),3,02129
17775,42.38187904,-71.06418657,(42.38187904 -71.06418657),3,02129
17776,42.38189643,-71.07821902,(42.38189643 -71.07821902),11,02129
17777,42.38192649,-71.07041758,(42.38192649 -71.07041758),12,02129
17778,42.38194095,-71.06864108,(42.38194095 -71.06864108),2,02129
17779,42.38194298,-71.01795976,(42.38194298 -71.01795976),2,02128
17780,42.38196242,-71.0318446,(42.38196242 -71.03184460),45,02128
17781,42.38196252,-71.03026651,(42.38196252 -71.03026651),6,02128
17782,42.38196259,-71.07144973,(42.38196259 -71.07144973),13,02129
17783,42.38196626,-71.03342267,(42.38196626 -71.03342267),6,02128
17784,42.38197028,-71.03475395,(42.38197028 -71.03475395),70,02128
17785,42.3819736,-71.03768922,(42.38197360 -71.03768922),62,02128
17786,42.38197428,-71.03608523,(42.38197428 -71.03608523),5,02128
17787,42.38197962,-71.03929306,(42.38197962 -71.03929306),13,02128
17788,42.38198102,-71.0398132,(42.38198102 -71.03981320),12,02128
17789,42.38198241,-71.04033333,(42.38198241 -71.04033333),5,02128
17790,42.38200717,-71.07217141,(42.38200717 -71.07217141),6,02129
17791,42.38208102,-71.02170103,(42.38208102 -71.02170103),27,02128
